date,new_cases,new_tests,new_tests_per_thousand,tests_per_case,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,total_smokers ,percent_pop_infected
6/27/2020,172,39880,1.057,119.482,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/28/2020,238,42072,1.115,127.937,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/29/2020,218,36390,0.964,136.571,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.27
6/30/2020,668,44980,1.192,122.275,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/1/2020,286,48468,1.284,128.828,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/4/2020,319,37502,0.994,125.22,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/5/2020,226,29208,0.774,120.244,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/6/2020,219,25971,0.688,115.633,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/7/2020,399,34786,0.922,126.003,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/8/2020,232,44461,1.178,127.431,68.98,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/9/2020,267,35169,0.932,110.427,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/10/2020,371,42852,1.135,122.946,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/11/2020,321,44509,1.179,126.268,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/12/2020,221,40814,1.081,132.297,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.28
7/13/2020,244,29363,0.778,132.339,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/14/2020,565,44729,1.185,126.923,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/15/2020,331,44875,1.189,121.685,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/16/2020,341,39410,1.044,119.696,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/17/2020,437,45862,1.215,117.708,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/18/2020,405,50286,1.332,116.092,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/19/2020,0,43763,1.16,128.408,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/20/2020,680,38738,1.026,111.513,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/21/2020,775,53088,1.407,106.441,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.29
7/22/2020,571,43098,1.142,97.926,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/23/2020,543,43126,1.143,93.216,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/24/2020,432,37544,0.995,90.912,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/25/2020,534,20161,0.534,79.071,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/26/2020,350,44444,1.178,72.123,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/27/2020,355,102003,2.703,96.478,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/28/2020,699,35262,0.934,93.467,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/29/2020,383,47373,1.255,100.094,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.3
7/30/2020,476,50060,1.326,104.319,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
7/31/2020,329,53733,1.424,112.936,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
8/1/2020,513,48394,1.282,122.792,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
8/2/2020,287,44707,1.185,125.422,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
8/3/2020,285,34736,0.92,105.742,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
8/4/2020,147,58326,1.545,139.393,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
8/7/2020,374,46566,1.234,97.361,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.31
8/8/2020,424,48036,1.273,100.47,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/9/2020,236,36830,0.976,99.421,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/10/2020,245,43772,1.16,104.46,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/11/2020,666,57408,1.521,86.676,67.13,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/12/2020,289,36529,0.968,109.236,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/13/2020,423,39336,1.042,116.099,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/14/2020,405,54022,1.431,117.534,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/15/2020,418,50558,1.34,118.739,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/16/2020,237,55483,1.47,125.645,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/17/2020,198,37214,0.986,125.397,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.32
8/18/2020,785,61683,1.634,121.533,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/19/2020,282,40129,1.063,123.152,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/20/2020,336,45274,1.2,129.412,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/21/2020,383,48769,1.292,128.499,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/22/2020,499,59844,1.586,128.087,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/23/2020,257,42675,1.131,122.477,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/24/2020,267,38756,1.027,120.017,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/25/2020,751,53676,1.422,118.604,61.57,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/26/2020,322,35844,0.95,115.394,61.57,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/27/2020,448,41255,1.093,109.606,61.57,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.33
8/28/2020,431,47671,1.263,107.468,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.34
8/29/2020,510,61328,1.625,107.569,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.34
8/30/2020,315,85107,2.255,119.46,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.34
9/2/2020,477,41157,1.09,98.514,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.34
9/3/2020,498,44595,1.182,98.062,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.34
9/4/2020,570,48635,1.289,94.585,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.35
9/5/2020,631,58677,1.555,90.844,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.35
9/6/2020,371,83647,2.216,89.13,64.35,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.35
9/9/2020,1606,49241,1.305,79.955,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.35
9/10/2020,546,38727,1.026,77.735,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.36
9/11/2020,630,49718,1.317,76.927,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.36
9/12/2020,702,89686,2.376,82.602,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.36
9/15/2020,1351,80997,2.146,67.073,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.37
9/16/2020,793,56695,1.502,79.335,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.37
9/17/2020,944,62421,1.654,77.89,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.37
9/18/2020,1120,67482,1.788,74.457,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.37
9/19/2020,1044,132084,3.5,77.151,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.38
9/22/2020,1766,80063,2.121,62.536,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.39
9/23/2020,1248,68438,1.813,60.41,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.39
9/24/2020,1090,66679,1.767,59.84,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.39
9/25/2020,1341,67590,1.791,58.245,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.4
9/26/2020,1362,77991,2.066,49.748,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.4
9/27/2020,1215,70216,1.86,52.056,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.4
9/28/2020,1454,68251,1.808,52.683,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.41
9/29/2020,2176,102399,2.713,52.758,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.41
9/30/2020,1660,74916,1.985,51.276,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.42
10/1/2020,1797,60936,1.615,47.46,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.42
10/2/2020,1777,67092,1.778,45.608,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.43
10/3/2020,2124,67153,1.779,41.872,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.43
10/4/2020,1812,73410,1.945,40.169,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.44
10/5/2020,1685,62178,1.647,38.99,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.44
10/6/2020,2804,69466,1.841,34.787,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.45
10/7/2020,2363,64042,1.697,32.327,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.45
10/8/2020,1800,66301,1.757,32.694,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.46
10/9/2020,2436,149255,3.955,36.728,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.47
10/10/2020,2558,73117,1.937,36.083,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.47
10/14/2020,4042,78084,2.069,32.805,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.5
10/15/2020,2506,83393,2.21,32.431,60.65,4.037,41.4,16.984,105.599,7.37,12,16.6,28.6,0.5
3/16/2020,48,1016,0.175,6.448,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/17/2020,57,948,0.164,6.761,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/18/2020,92,1226,0.212,7.737,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/19/2020,91,1848,0.319,11.78,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/20/2020,36,1179,0.204,15.842,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/21/2020,104,602,0.104,16.716,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/22/2020,71,533,0.092,14.729,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/23/2020,69,1125,0.194,14.35,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.02
3/24/2020,65,1123,0.194,14.464,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.03
3/25/2020,131,1372,0.237,13.728,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.03
3/26/2020,133,1611,0.278,12.391,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.03
3/27/2020,153,2110,0.364,11.676,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.03
3/28/2020,169,1383,0.239,11.699,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.04
3/29/2020,155,1301,0.225,11.456,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.04
3/30/2020,194,3218,0.556,12.117,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.04
3/31/2020,182,3210,0.554,12.715,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.04
4/1/2020,283,3557,0.614,12.913,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.05
4/2/2020,247,5752,0.993,14.845,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.05
4/3/2020,279,6617,1.142,16.593,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.06
4/4/2020,371,3697,0.638,15.984,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.06
4/5/2020,320,2213,0.382,15.067,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.07
4/6/2020,292,6569,1.134,16.014,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.08
4/7/2020,312,6384,1.102,16.535,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.08
4/8/2020,390,5632,0.972,16.672,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.09
4/9/2020,331,2558,0.442,14.671,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.09
4/10/2020,233,2326,0.402,13.063,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.1
4/11/2020,184,2229,0.385,13.535,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.1
4/12/2020,177,2143,0.37,14.507,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.1
4/13/2020,178,2149,0.371,12.976,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.11
4/14/2020,144,6219,1.074,14.205,72.22,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.11
4/15/2020,193,5634,0.973,16.153,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.11
4/16/2020,170,5332,0.921,20.354,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.12
4/17/2020,198,4803,0.829,22.919,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.12
4/18/2020,194,2302,0.397,22.792,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.12
4/19/2020,169,1886,0.326,22.73,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.13
4/20/2020,142,6670,1.152,27.144,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.13
4/21/2020,131,9775,1.688,30.409,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.13
4/22/2020,180,11605,2.004,35.786,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.13
4/23/2020,217,12486,2.156,40.232,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.14
4/24/2020,161,14819,2.558,49.868,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.14
4/25/2020,137,12432,2.146,61.276,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.14
4/26/2020,235,10327,1.783,64.932,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.15
4/27/2020,130,17351,2.996,74.555,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.15
4/28/2020,123,16267,2.808,80.544,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.15
4/29/2020,153,16077,2.776,86.295,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.15
4/30/2020,157,15951,2.754,94.181,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.16
5/1/2020,150,14445,2.494,94.794,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.16
5/2/2020,153,11146,1.924,92.246,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.16
5/3/2020,96,8999,1.554,104.192,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.16
5/4/2020,116,17780,3.07,106.189,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.16
5/5/2020,147,15795,2.727,103.077,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.17
5/6/2020,151,14329,2.474,101.493,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.17
5/7/2020,162,14371,2.481,99.35,68.52,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.17
5/8/2020,100,8373,1.446,98.151,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.17
5/9/2020,135,8246,1.424,96.904,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/10/2020,101,6687,1.154,93.84,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/11/2020,110,16448,2.84,92.993,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/12/2020,84,14783,2.552,98.739,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/13/2020,78,14759,2.548,108.655,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/14/2020,76,12995,2.244,120.31,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/15/2020,46,12670,2.187,137.444,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.18
5/16/2020,78,7698,1.329,150.152,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/17/2020,67,7070,1.221,160.338,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/18/2020,69,15281,2.638,171.191,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/19/2020,41,14983,2.587,187.815,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/20/2020,76,14461,2.497,187.98,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/21/2020,73,8472,1.463,179.184,65.74,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/22/2020,65,12305,2.124,171.149,60.19,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/23/2020,48,8782,1.516,185.317,60.19,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/24/2020,59,8666,1.496,192.459,60.19,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.19
5/25/2020,71,18296,3.159,198.538,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
5/26/2020,27,15978,2.759,207.544,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
5/27/2020,41,14787,2.553,227.299,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
5/28/2020,52,13164,2.273,253.388,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
5/29/2020,32,11781,2.034,277.136,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
5/30/2020,81,7178,1.239,247.526,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
5/31/2020,40,7636,1.318,258.206,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
6/1/2020,36,8723,1.506,256.463,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
6/2/2020,30,15535,2.682,252.583,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
6/3/2020,35,13459,2.324,253.19,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
6/4/2020,37,11866,2.049,261.79,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
6/5/2020,40,9656,1.667,247.669,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.2
6/6/2020,64,7971,1.376,265.404,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/7/2020,49,7745,1.337,257.581,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/8/2020,24,16859,2.911,297.814,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/9/2020,14,15649,2.702,316.357,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/10/2020,39,14960,2.583,317.255,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/11/2020,15,14548,2.512,356.686,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/12/2020,19,14870,2.567,413.406,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/13/2020,64,10009,1.728,422.5,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/14/2020,40,9060,1.564,446.307,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/15/2020,54,17714,3.058,395.143,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/16/2020,24,18201,3.142,389.667,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/17/2020,33,19225,3.319,416.177,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/18/2020,44,17516,3.024,383.439,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/19/2020,50,16991,2.933,351.835,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/20/2020,47,12098,2.089,379.462,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/21/2020,0,11415,1.971,449.056,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/22/2020,0,21457,3.704,590.404,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.21
6/23/2020,136,20913,3.611,385.858,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/24/2020,34,20079,3.467,387.363,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/25/2020,54,16830,2.906,373.159,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/26/2020,21,15838,2.734,406.264,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/27/2020,39,9483,1.637,408.514,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/28/2020,0,9461,1.633,401.613,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/29/2020,0,18718,3.232,391.975,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
6/30/2020,76,17884,3.088,483.438,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/1/2020,17,17615,3.041,511.237,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/2/2020,26,15361,2.652,583.034,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/3/2020,21,14321,2.472,574.547,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/4/2020,17,9624,1.662,655.949,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/5/2020,0,9737,1.681,657.688,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/6/2020,0,17841,3.08,652.115,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/7/2020,46,16513,2.851,795.354,57.41,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/8/2020,10,15903,2.746,827.517,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/9/2020,12,14303,2.469,926.84,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/10/2020,16,14186,2.449,971.337,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/11/2020,30,9650,1.666,860.816,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/12/2020,0,9133,1.577,855.535,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/13/2020,0,18280,3.156,859.342,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.22
7/14/2020,91,16717,2.886,617.453,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/15/2020,24,16345,2.822,570.035,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/16/2020,31,15182,2.621,518.182,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/17/2020,32,14271,2.464,478.726,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/18/2020,49,10669,1.842,443.159,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/19/2020,0,10936,1.888,451.115,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/20/2020,0,18211,3.144,450.806,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/21/2020,89,16692,2.882,454.689,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/22/2020,40,16637,2.872,425.722,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/23/2020,48,15793,2.727,400.031,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/24/2020,40,16108,2.781,394.921,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/25/2020,48,11731,2.025,400.4,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/26/2020,0,12813,2.212,407.479,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/27/2020,0,20720,3.577,416.962,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/28/2020,109,20376,3.518,400.621,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/29/2020,30,20218,3.491,428.222,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.23
7/30/2020,57,20547,3.547,431.387,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
7/31/2020,91,19917,3.439,377.081,54.63,136.52,42.3,19.677,114.767,6.41,19.3,18.8,38.1,0.24
